service,date,time,message,label
youtube,7/5/2021,08:36:00,"Hari Kedua PPKM Darurat, Masih Banyak Pengendara yang Berupaya Menerobos Penyekatan | Fokus Hari kedua PPKM Darurat di perbatasan wilayah Jakarta dan Tangerang, tepatnya di Jalan Daan Mogot, Kalideres, masih banyak pengendara yang ingin menerobos penjagaan petugas. Kemacetan panjang tak terhindarkan, ketika sebagian pengguna jalan berhenti dan membujuk petugas agar diperbolehkan melintas.\n\n#IndosiarBerita #PPKMDarurat #TerobosPenyekatan\n\nTonton tayangan lengkap Indosiar di vidio.com atau klik http://bit.ly/tayanganlengkapIndosiar\r\n\r\nFollow Indosiar juga di Sosial Media ya Indosiar Mania!\r\n\r\nFacebook: bit.ly/FBIndosiar\r\nTwitter: bit.ly/TWIndosiar\r\nInstagram: @Indosiar",NA
twitter,7/24/2021,13:30:00,@ELBenny_10 Tidak patuh dalam hal apa??? Kita patuh asal pemerintah tanggung jawab perihal makan kami bos!!! Lah kenapa ada kata bangs*t bos!! Saya bicara untuk NKRI bos bukan kelompok tertentu,NA
instagram,7/5/2021,15:07:00,cie yang tahun lalu bareng mantan terus tahun ini  #PPKM sendirian <U+0001F62D>\n2hari ini udah ngrasain kesepian dan kedendirian belum nih? <U+0001F972>\ntapi tenang aja! ternyata kalian ga butuh mantan kok! kalian cuman butuh #MieKober buat balikin mood <U+0001F618>\ntag temen kalian yang tahun ini galau PPKM sendirian tanpa chat si doi yah <U+263A><U+FE0F><U+0001F92A>\n\n.\n.\nFollow Us: \n@koberbar\n@koberbar\n\n#Kober #mieiblis #miesetan #dimsum #miekober #koberbar #promojuli #koberbar #gofoodpromo #grabjatimrek  #grabfoodpromo #malamminggu #promogajian #probolinggohits #promomakanan #gofoodinaja #kulinerpedas #infokulinerpandaan #kulinergresik #kulinerjember #kulinerlamongan #SidoarjoKuliner #surabayakuliner #promokediri #balifoodies #kulinerbali #diskonbali #ppkm,extraversion neuroticism
instagram,7/7/2021,16:27:00,"Wes sabaro, melu aturan ae. Nek kabeh melu ngatur tambah ruwet menisan.",NA
twitter,8/2/2021,19:15:00,@leo_edw ASTAGHFIRULLAH,NA
youtube,9/24/2021,19:51:00,"Mantap banget goy, lu keren bgt goy !!",NA
twitter,7/3/2021,17:02:00,"kegiatan di Malang kalau ga ngurusin proker HMJ ya ngeGym\n\neh tapi ppkm malah buat hancur semua, anjir bosen di kosan, mau pulang kagak bisa",NA
twitter,7/2/2021,07:17:00,Instruksi Kapolri ke Polisi Jelang PPKM Darurat https://t.co/lvim2HhS75 https://t.co/U2kHBRhluM,NA
twitter,7/22/2021,10:37:00,"Masa masa sulit yang di jalani selama pandemi, polri tidak tinggal diam dan langsung mengambil langkah untuk membantu masyarakat seperti dengan memberikan bantuan sosial berupa sembako\n\n#DistribusiTepatSasaran\nPenerapan PPKM Level4 https://t.co/KWgC5KvrD2",NA
twitter,7/20/2021,22:20:00,"@desta80s @janmesinuraya kalau karena medical issues gimana om?\npengen banget ngejar vaksin aslinya, tapi....",NA
instagram,7/25/2021,19:55:00,fff,NA
instagram,9/29/2021,18:01:00,"<U+0001F4AB> ""Cinta mengajariku melihat dengan cara memejam dan mengerti tanpa perlu penjelasan.""\n\nTidak ada alasan untuk tidak membeli properti karena memang berinvestasi di sektor ini akan selalu menguntungkan <U+0001F929><U+0001F929>\n\nTetapi perhatikan hal2 berikut sebelum mulai investasi properti :\n1. Tinjau Langsung Lokasi \n2. Cek Risiko yang Mengintai properti yang akan dibeli\n3. Hitung Potensi Perkembangannya.\n4. Periksa Surat-Surat atau legalitasnya\n5. Periksa Luas dan Batas-batasnya\n6. Jangan Lupa Buat Surat Akad Jual Beli\n\n<U+0001F50A>  HOT DEAL Phase 2\n<U+0001F4CD>  Kavling Terasering\n  48 juta per 80m2\n  Utopia Land\n  Desa Buana Jaya\n  Kec Tanjungsari\n  Kabupaten Bogor\n\nAyo Pastikan Kamu termasuk bagian dari Investor Cerdas memilih produk properti UTOPIA LAND <U+0001F929>\n\nPilihan Tepat utk berinvestasi dan berbisnis di lahan kavling tabebuya premium di lokasi super strategis harga terjangkau!\n\n<U+0001F929><U+0001F929><U+0001F929>\n\nWebsite :\n\nAgung || Utopia Land\n0813 8044 8414\n\n <U+0001F4DE> <U+0001D40A><U+0001D40E><U+0001D40D><U+0001D412><U+0001D414><U+0001D40B><U+0001D413><U+0001D400><U+0001D412><U+0001D408> <U+0001D408><U+0001D40D><U+0001D405><U+0001D40E> <U+0001D412><U+0001D414><U+0001D411><U+0001D415><U+0001D404><U+0001D418> : \n  wa.me/6281380448414\n  wa.me/6281380448414\n\n<U+0001F496> <U+0001D412><U+0001D41E><U+0001D420><U+0001D41E><U+0001D42B><U+0001D41A> <U+0001D412><U+0001D414><U+0001D411><U+0001D415><U+0001D404><U+0001D418> <U+0001D412><U+0001D41E><U+0001D41B><U+0001D41E><U+0001D425><U+0001D42E><U+0001D426> <U+0001D407><U+0001D41A><U+0001D42B><U+0001D420><U+0001D41A> <U+0001D40D><U+0001D41A><U+0001D422><U+0001D424> <U+0001D425><U+0001D41A><U+0001D420><U+0001D422> !!\n\nAgen Resmi Pemasaran\nUtopia Land Phase 2\n[Wonderful Tabebuya]\n\n#utopia #utopialand #utopialovers #tabebuya #wonderful #nature #beyond #love #withlove #imagination #infoutama #smartvillage #sigapmembangunnegeri #semuamakinmudah #energiberkeadilan #bumnuntukindonesia #empoweringthefuture #realestate #investasi #brimo #dibikinsimpel #viral #youtuber #blogger #vlogger #gemahripahlohjinawi #hemat #superhemat #ppkm #ppkmdarurat #ppkmdarurat",NA
instagram,8/9/2021,20:31:00,Oh,NA
youtube,7/6/2021,13:33:00,Gpp onok ppkm..pkok pemerintah bendino nyangoni 200rb per hari...aturan mempersulit orng kcil,NA
instagram,9/8/2021,15:58:00,Tanggal 20 jgn zona merah ya<U+0001F622>,NA
twitter,9/7/2021,20:53:00,Gubernur Bali izinkan mal dan dan daya tarik wisata (DTW) di daerah setempat untuk dibuka dengan syarat sebagai berikut. #PPKM\n#Bali \n\nhttps://t.co/pmnB8gnzRx,NA
twitter,7/22/2021,01:38:00,@indostruggles Banyak variasi levelnya https://t.co/UEREm0rUgR,NA
twitter,8/13/2021,01:43:00,Kr! Temen2 mungkin ada yang bisa info tempat menyumbang dimana? aku ada usaha fnb gitu dan berniat untuk menyumbang makanan untuk warga yang lagi isoman atau anak kos-an yg terhalang utk pulang kekampung karena ppkm<U+0001F64F><U+0001F3FB> maaf kl oot,NA
twitter,8/24/2021,17:37:00,"17.35 Polri Sat Lantas Jakpus melakukan filterisasi kendaraan dengan sistem Ganjil-Genap ( GAGE ) di Tl. Harmoni Jakarta Pusat dalam rangka PPKM, situasi arus lalu lintas sekitar terpantau ramai lancar. https://t.co/pA6Kn0Hd7J\n@TMCPoldaMetro",NA
twitter,9/19/2021,06:59:00,Ya selamat pagi <U+0001F44D><U+0001F3FB>\n#salamsehat \n#ikutiprokes\n#PPKM \n#smngt https://t.co/Uq6xW1yoba,NA
twitter,7/6/2021,20:22:00,@mbahndi Gini aja si\nNo work no pay,NA
twitter,8/20/2021,22:31:00,Efek #PpkmDiperpanjang  #PPKMLevel4 https://t.co/ajIm7KbQ7q,NA
instagram,9/24/2021,15:22:00,hmm enak banget<U+0001F622><U+0001F924><U+0001F924>,NA
instagram,10/23/2021,11:33:00,"PPKM Level2, Polres Kepulauan Seribu dan Polsek Jajaran Pandu Warga Scan Barcode Aplikasi Peduli Lindungi di Dermaga Kedatangan. Sabtu (23/10/2021).\n\n#ayopakaimasker\n#ppkm\n#ppkmlevel2\n#polreskepulauanseribu\n#pulauseribu\n#protokolkesehatan\n#kampungtangguhjaya\n#nyokkitavaksin #ppkm",agreeableness neuroticism
instagram,10/5/2021,10:56:00,Anak2 di bawah 12 tahun udh boleh terbang belum ?? Bantu info min thank you,NA
instagram,7/20/2021,07:44:00,"Hai Enteners..\n<U+0001D64E><U+0001D661><U+0001D656><U+0001D662><U+0001D656><U+0001D669> <U+0001D64B><U+0001D656><U+0001D65C><U+0001D65E>\n\nHari Raya Idul Adha 1442 H\n\nQurban asal kata dari Taqarrub yang artinya ""Mendekat""\n\nSemoga ibadah qurban yang kita lakukan adalah benar, menjadikan diri ini mendekat pada Nya menuju ketaqwaan<U+0001F64F><U+0001F3FB>\nAamiin Yaa Robbal 'Aalaamin\n\n""Selamat Mensyukuri Perayaan Idul Adha 1442 H""\n\nSalam Enten<U+0001F377>\n\n#qurban2021\n#harirayaqurban\n#sholatiduladha\n#imuntubuhkuat\n#ppkm\n#herbaldrink\n#pandemi\n#eidaladha\n#qurbankambing \n#qurbansapi \n#mustahiq \n#taqwa \n#taqarrub #ppkm",NA
twitter,8/14/2021,09:46:00,@bogorfess_ Kayanya selama ppkm jalan...gage jg lanjut sihh....,NA
twitter,7/19/2021,18:27:00,"Aku masih ngelihat orang-orang berencana shalat ied jama'ah di luar rumah meski udah tau PPKM. Shalat di rumah gak mengurangi keislaman kita gengs, ini udah PPKM mau ente langgar langgar terus kapan dah kelarnya covid <U+0001F633>",NA
twitter,7/29/2021,21:10:00,@xvidgmbk Kadrun ya gitu,NA
instagram,7/26/2021,11:23:00,lanjutkeun kakak,NA
youtube,7/24/2021,14:15:00,"Kegiatan Vaksinasi & Penyaluran Sembako Saat PPKM di Sejumlah Daerah | Kabar Siang tvOne Jakarta, https://www.tvOnenews.com -  Pemerintah Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta (DIY), akan terus melakukan vaksinasi Covid-19 di kawasan objek wisata. Hari Jumat (23/7/2021), Dinas Kesehatan Kabupaten Gunungkidul melakukan vaksinasi di Kawasan Pantai Ngobaran, Kapanewon Saptosari.\n\n--\nPuluhan anak berkebutuhan khusus yang merupakan siswa Sekolah Luar Biasa (SLB) Kemala Bhayangkara 1 Trenggalek menerima suntikan vaksin Covid-19.Vaksinasi itu dilakukan berbarengan dengan Hari Anak yang jatuh pada Jumat (23/7/2021).\nAnak-anak yang divaksin adalah siswa sekolah dasar dan sekolah menengah pertama yang usianya 12 tahun ke atas.\n\n\nSaksikan live streaming tvOne hanya di https://www.tvonenews.com/live",NA
twitter,7/23/2021,02:51:00,BM nonton pertunjukan wayang. Tapi lagi masa ppkm,NA
twitter,9/18/2021,14:38:00,"@caratstalk Apa? ""Pas ppkm bubur dilarang keras"" ?",NA
twitter,7/9/2021,14:02:00,Kapolri memberikan edukasi kepada masyarakat mengenai kebijakan PPKM darurat sebagai satu strategi untuk menekan mobilitas masyarakat\n\n#CegahLajunyaPandemi\nAktivitas Patuhi Prokes5M https://t.co/2lwUf6PoBr,NA
instagram,8/1/2021,22:24:00,Iki ae wes di umumno onok varian anyar DELTA PLUS. kok yo ora pijet++ ae<U+0001F637><U+0001F971>,NA
instagram,9/6/2021,21:43:00,"SELALU PAYUDARA yg menjadi pusat perhatian.\n\nGimana kamu punya payudara besar dan kencang ?\n\nItu membuktikan bahwa Payudara adalah salah satu hal penting dalam tubuh wanita\n\nPayudara indah,menarik dan besar adalah idaman para wanita.\n\nAnda ingin payudara besar dan kencang yg jadi idaman Suami/ pasangan anda.\n\nSemua mata akan iri melihat payudara anda yang besar dan montok.\nAnda akan spt selebriti dengan payudara besar dan kencang dan jadi pusat perhatian.\n\nAnda ingin payudara besar dan kencang?\n\nFree Consultation\nContact Now\n<U+0001F4F2>WA:082363568332\n#payudarabesar<U+00A0>#payudaramontok #payudaraindahalami<U+00A0>#payudaraindah #tipspayudarabesar<U+00A0>#tipspayudarasehat #infopayudara #lambeturah #dokter_rani #dokyungsoo #malang #malaysian #malaysianfood #singapura #butiksingapure #singapura #hongkongpools #hongking bm #butikhongkong #sandal #jawa #ppkm #ppkmdarurat #pt #ptk_japan #ibuhamil #bumil #ppkmdarurat",extraversion agreeableness neuroticism
instagram,9/16/2021,23:25:00,"REKOR INDONESIA !!! Sudah 4 juta kasus COVID-19\nPenambahan 3.145 kasus COVID-19 per hari <U+0001F631><U+0001F631><U+0001F631>\n.\nPERKEMBANGAN COVID-19 DI INDONESIA\nUpdate : Kamis, 16 September 2021M / 09 Safar 1443H\n.\nhttps://twitter.com/KemenkesRI/status/1438466994584514563?s=19\n.\n#nangomahae #dirumahaja #stayhome #PHYSICALDISTANCING #SOCIALDISTANCING #QUARANTINE #LOCKDOWN #PSBB #PPKM #HERDIMMUNITY #NEWNORMAL #Virus #Corona #Coronavirus #NovelCoronavirus #COVID19 #COVID<U+30FC>19 <U+0001F637><U+0001F637><U+0001F637> #psbb",NA
twitter,7/11/2021,20:47:00,"Boleh ngakak gak si, orang yang kemaren2 ngajakin main keluar mulu padahal waktu itu baru mulai banget ppkm . Waktu ditolak trus dijawab ""emang ada apaan si"" trus skrg orangnya itu sakit.",NA
twitter,7/11/2021,00:55:00,"@Nicho_Silalahi @jokowi Emoh mundur sendiri, dipaksa baru mau kale ya?\n\n#GulingkanRezimDzalim \n#GulingkanRezimDzalim",NA
instagram,8/28/2021,14:14:00,Shucai..,NA
twitter,9/27/2021,20:23:00,@hyejinniehwang Maaf masih ppkm maksimal 2 org<U+270C><U+0001F61E>,NA
instagram,7/21/2021,16:49:00,"Menteri Koordinator Kemaritiman dan Investasi (Menko Marves) yang juga Koordinator PPKM darurat Luhut Binsar Pandjaitan membocorkan konsep pengendalian Covid-19 di Indonesia mulai 26 Juli 2021 mendatang.\n<U+0095>\nLuhut mengatakan, setelah PPKM Darurat berakhir pada 25 Juli 2021, istilah itu tidak akan lagi digunakan pemerintah.\n<U+0095>\nNamun kata Luhut, pemerintah akan mengganti PPKM Darurat dengan istilah level 1 sampai dengan 4.\n<U+0095>\n""Nanti mungkin jika semua berjalan baik kan kita sekarang kategorikan itu jadi level 1, level 2, level 3, level 4 itu yang sama dengan PPKM Darurat,"" kata Luhut.\n<U+0095>\n""Jadi kita nggak pakai istilah darurat lagi, pakai level saja,"" tegas Luhut.\n<U+0095>\nSementara itu, PPKM Darurat yang dilaksanakan sejak 3 Juli 2021 yang lalu dan kini diperpanjang sudah terlihat membuahkan hasil.\n<U+0095>\nIa mengklaim bahwa di Jawa dan Bali angka penularan kasus sudah menunjukkan penurunan.\n<U+0095>\n""Nah sekarang di level 4 per hari ini sebenarnya sudah ada yang kita liat masuk level 3. Level 3 itu dibawah level 4. Jadi banyak kemudahan-kemudahan, tapi kita nggak mau langsung masuk, tunggu dulu beberapa hari kedepan,"" paparnya.\n<U+0095>\nInfo selengkapnya baca kabarsiger.com atau klik link di bio.\n<U+0095>\n#KabarSiger #MediaOnline #MediaLokal #Lampung #BandarLampung #Teknologi #Ekonomi\n#news #lampung #ppkm #ppkmdarurat #zonamerah #germas #covid_19 #corona #isoman #ppkm",NA
twitter,7/6/2021,20:18:00,"@CttnDmkrs Krisis kepercayaan dalam masyarakat,.",NA
twitter,7/21/2021,12:54:00,cepetan ppkm dong mau potong rambut,NA
instagram,8/11/2021,19:32:00,"Hayoo siapa sih yang nggak kenal sama brand scarlett ? hmm, udah pada coba belum nih serum nya ? kalo belum, cobain yuk ? \n\nOrder produk : \nLink in bio instagram \n\nAyo, Cantik bersama : \n\n@ay.beautycosmetic \n@ay.beautycosmetic \n@ay.beautycosmetic \n\n#scarlettwhitening #serumscarlett #indonesia #beauty #kecantikan #jual #jualkosmetikmurah #belanja #belanjadarirumah #ppkm #jnt #jne #happyshopping",NA
twitter,7/11/2021,11:04:00,"@seunggirls jangan, lagi ppkm",NA
instagram,9/23/2021,07:38:00,"<U+0095>\nSerial: Teknologi Dajjal\n\nCHIP IMPLAN DI TANGAN MANUSIA \n\n<U+0095> Bagi kalian yang belum yakin bahwa Teknologi Chip di tangan itu mustahil ada, simak video berikut ini: <U+0001F4BB>\n\nFollow: \n@investigasi.101 \n7 \n\n#brekingnews\n#mahasiswa\n#mahasiswabergerak\n#suararakyat\n#ppkm\n#vaks<ec>ncovid19\n#rfidchip\n#mediamainstream\n#vivarepublikindonesia<U+0001F1F2><U+0001F1E8>\n#berdikari\n#totalcontrol\n#newworldorder\n#peoplepower #ppkm",NA
twitter,7/20/2021,20:02:00,"@liputan6dotcom Apapun istilahnya PPKM/PSBB.....Corona gak akn hilang dari Bumi, virus mrupakan mhluk hidup yg trus brmutasi, hnya mnusia yg sehat &amp; kuat dia yg akn survive. Sleksi alam brlaku. Virus akn trkendali stelah mnusia yg lemah telah mati. Ayo terapkn pola hidup sehat",NA
instagram,8/9/2021,14:47:00,"""Kehidupan, Cinta Canda dan Tawa \nSebuah Hadiah Tak Ternilai Bagi Anak-Anak Kita""\n\n----------------------------------------\n\nPT. Aulian Kreasi Gemilang\n\nOur Products :\nMainan Edukasi : @auliankidstore \nBuku Edukasi : @aulianbookstore \nMakanan : @auliancookiesfactory \nOlike Lampung : @olikelampung \nInacookies Lampung : @inacookieslampung \n\nWebsite : www.auliankreasigemilang.com\n\nAlamat Toko :\nJL KEPODANG VB 11 NO 1C, BERINGIN RAYA, KEMILING, BANDAR LAMPUNG\nDi google maps : g.page/auliankidstore\n\nMelayani pembelian retail & grosir, open reseller dan agen ya mom's\n\nFreeOngkir Bandar Lampung dan beberapa Kota Besar Lainnya\n\nMore info DM / WA\n0813 7960 0399\n\nOur Products Tersedia Di :\nBBukalapak, Tokopedia, Blibli.com, Lazada, Shopee, SIPlah\nDapatkan DiscKhusus pembelian via Shopee, Tokopedia, dan Bukalapak\n\n#AulianKreasiGemilang #AulianKidstore #MainanEdukasi #MainanAnak #PPKM \n#PPKMLampung #TipsIbu #Toys #MainanEdukasiLampung #Lampung #BukuEdukasi \n#BukuParenting #Olike #OlikeLampung #ppkm",NA
twitter,8/9/2021,11:52:00,"@ridwanhr Padahal mw buka cab 1 lg joint ma temen yg kena PHK karna PSBB, udah beli peralatan kerjanya. Terpaksa ditunda, dan temen gw kerja seadanya dulu di warung pecel lele orang",NA
twitter,7/21/2021,10:53:00,"Kapolri, Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/4u7hiAzjq8., melakukan patroli malam untuk melihat secara langsung aktivitas dan kepatuhan masyarakat terhadap Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat.\n\n#PolriDistribusikanBansos https://t.co/MlZ3ja6t8B",NA
twitter,7/25/2021,14:10:00,@chikinwinwin @naeunaniya @itsokayl PENGEN LIAT R CARD PLIS<U+0001F62D><U+270B><U+0001F3FB>,NA
instagram,8/14/2021,14:30:00,"Hai gaess! Apa kabar kalian? Semoga tetap baik-baik aja yaa..\n\nWalaupun pandemi ini kita jadi jarang ketemu kerabat, teman maupun sodara, ada baiknya kita tetap tanya kabar dan berikan support yang positif yaa.. jadi silaturahmi tetap terjaga dengan baik.\n\nStay safe and healthy, guys! <U+0001F60E><U+0001F60E>\nHappy weekend..\n\n#QuitSmoking #ChooseLife #AdultOnly #Not4Kids #NCIGIndonesia #NCIGJakarta #berhentimerokok #hidupsehat #pakencigaja #npod #pod #NCIG #ppkm #dirumahaja #staysafe #WFH #ppkm",NA
twitter,7/20/2021,16:47:00,ini ppkm nyari tempat ngeprint dimana ya Allah<U+0001F62D>,NA
instagram,8/11/2021,18:31:00,"Bahan Rayon\nLD 120, Panjang 100\n65k<U+2728>\n\n#daster #shopee #ppkm #shop #palembang #pengantin #fashion #dress #promopalembang #ppkm",NA
twitter,7/7/2021,09:08:00,"PPKM\nPelan Pelan Kita Mati,,,",NA
youtube,7/20/2021,13:17:00,"Haaaaaah....apa ga salah dengar, planggran nya akhirnya berdamai,...bner&quot; gila aturan nya gampang di buat&quot;...mencla-mencle...! Aneh tapi nyata inikah &quot;indonesia&quot;...",NA
twitter,9/14/2021,15:39:00,"@detikcom Dimana apply nya Min ?\nDi jaman ini mah 13 film horor gw anggep nonton film DKI min.\nSoalnya yg horor itu pengumuman perpanjangan PPKM ( mirip sinetron ), pake level lagi, makin tinggi level makin Horoooorrrr.",NA
instagram,8/17/2021,23:25:00,"// MERDEKA // <U+0001F1EE><U+0001F1E9>\nBersyukur punya team ya solid... Tiap x meeting Ampe ngk Inget waktu... Sharing bareng, ketawa bareng & sukses bareng <U+2764><U+FE0F><U+0001F90D>\nPsstt <U+0001F92B> Cukup sampai slide ke 9 aja ya guys,jgn lanjut ke 10<U+0001F92D>\n#teamAL #teamwork #teamcuan #suksesbareng #temenpensiunbareng #merdeka #merdekafinansial #indonesiaku #ppkm #peluangbisnis #peluangbisnismasadepan #ppkm",NA
instagram,7/20/2021,21:39:00,"Sweet caramel chocolate.\nHigh Body.\nSyrupy Long After Taste\n\nJelas dong ya.\n\nThick Crema? Maksudnya gimana,\nGak usah deskripsi panjang lebar, cukup liat foto aja.\nKombinasi Crema Espresso dan Mokapod.\n\nUuyeee,, yummmyyy.\nMelengkapi pagi hari menjadi lebih semangat\n\nPenasaran gak?\nPenasaran gak?\nPenasaran dong.\n\nCus langsung ke ecommerce atau ke web otten dan langsung order.\nNikmati sensasi serupa.\n\n@ekasatrias0609\n@masbray467\n@likha_daffaaysar\n\n#OttenCoffee #ReviewOttenJuni\n@ottencoffee\n\n#like #love #ppkm #coffeetime #mokapot #mokapotcoffee #otten #mesinkopi #alatkopimanual #ngopipagi #bialetti #bialettiofficial #ngopiberkualitas #mokapod #baristalife #coffeeaddic #coffeepic #coffeedaily #coffeevibes #coffeeblogger #aesthetic #aesthetics #aesthetic_photos #coffeeart #ppkm",openness extraversion
instagram,7/17/2021,17:54:00,"Lemak tubuh bagian mana dulu nih yang mau kamu hempaskan? \n\nPilihan yang tepat jalanin diet bersama Fast Slimming. Lemak-lemak yang mengganggu pandangan mata segera luntur ngga pake ampun. <U+0001F4AA>\n\nBawaannya pengen ngaca dan foto selfie terus kalo udah ngerasain sendiri khasiatnya, bisa #kuruscepatdanaman dan raih badan langsing ideal. <U+0001F60D>\n\nYuk, jangan kasih berlama-lama lemak nempel di badan kalian! Order sekarang juga dengan klik link di bio!\n\nSemua produk Fast Slim 100% HERBAL, aman untuk penderita Maag dan Ibu \nmenyusui, pria dan anak usia 12 Tahun, BPOM, HALAL MUI Certified <U+2714>\n\n<U+0001F4F2> Whatsapp konsultasi: 08121418888\n<U+2764><U+FE0F>Shopee: FASTJABAR\n<U+0001F49A>Tokopedia: FASTJABAR\n\nPRAKTIS TANPA SAVE\n<U+0001F449> klik linktree di biodata\n<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164>\n\n<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164>\n\n#fastslimming #slimfast  #dietsehat #dietsehatalami #dietherbal #pelangsingalami #bbideal #testimonikurus #fastslim #kurussehatdirumah #ppkm #ppkm",conscientiousness extraversion neuroticism
twitter,7/25/2021,15:12:00,@tapiiqbaalqibul Diperpanjang sampe 17 ags tahun 45,NA
instagram,7/7/2021,07:26:00,"[KKN USD LXII]\nDengan diberlakukannya PPKM, kita tengah menghadapi lonjakan kasus Covid-19 yang sangat cepat karena varian baru. Akibatnya, kita harus berdiam diri di rumah. Lalu, apa sajakah kegiatan-kegiatan yang bisa dilakukan saat menjalani karantina dan isolasi? \nBisa disimak di poster ini teman-teman sekalian.\n\nSemoga poster yang saya kirimkan bisa bermanfaat dan dipraktekan oleh teman-teman serta keluarga kalian. Terimakasih telah meluangkan waktunya untuk membaca isi poster tersebut. Tetap jaga kesehatan dan selalu waspada Covid-19, teman-teman.\n\n#KKNUSD\n#KKNUSDLXII\n#ppkm #ppkm",conscientiousness extraversion
